0.1,72,0.075558,0.023349,0.014755,0,1,0.0037412,0.012599,0.01064,0.0037412,-1.3062e-07,0.03414,-0.047492,0.01351,2.8696e-05,0.003555
0.1,73,0.075581,0.022098,0.014495,0,1,0.0037746,0.012377,0.010452,0.0037746,-1.2672e-07,0.034157,-0.047484,0.013517,2.7676e-05,0.0035567
0.1,74,0.075601,0.020839,0.014235,0,1,0.003804,0.012155,0.010265,0.003804,-1.2286e-07,0.034173,-0.047476,0.013522,2.6678e-05,0.0035581
0.1,75,0.075619,0.019572,0.013975,0,1,0.0038296,0.011933,0.010077,0.0038296,-1.1906e-07,0.034186,-0.047469,0.013527,2.57e-05,0.0035594
0.1,76,0.075634,0.018298,0.013715,0,1,0.0038514,0.011711,0.0098903,0.0038514,-1.1532e-07,0.034198,-0.047463,0.013531,2.4745e-05,0.0035604
0.1,77,0.075647,0.017017,0.013457,0,1,0.0038696,0.011491,0.0097038,0.0038696,-1.1164e-07,0.034208,-0.047458,0.013535,2.3812e-05,0.0035613
0.1,78,0.075451,0.015687,0.013532,0,1,0.0035734,0.011555,0.0097578,0.0035734,-1.1283e-07,0.034057,-0.047536,0.013481,2.4202e-05,0.0035474
0.1,79,0.075466,0.0144,0.013272,0,1,0.0035955,0.011333,0.0095706,0.0035955,-1.0917e-07,0.034069,-0.04753,0.013485,2.3272e-05,0.0035485
0.1,80,0.075479,0.013107,0.013014,0,1,0.0036143,0.011112,0.0093843,0.0036143,-1.0557e-07,0.034079,-0.047525,0.013488,2.2367e-05,0.0035494
0.1,81,0.07549,0.011809,0.012757,0,1,0.00363,0.010893,0.0091991,0.00363,-1.0205e-07,0.034087,-0.04752,0.013492,2.1486e-05,0.0035502
0.1,82,0.075499,0.010507,0.012502,0,1,0.0036427,0.010675,0.0090151,0.0036427,-9.8595e-08,0.034094,-0.047517,0.013494,2.063e-05,0.0035509
0.1,83,0.075507,0.0092019,0.012249,0,1,0.0036525,0.010459,0.0088326,0.0036525,-9.522e-08,0.0341,-0.047514,0.013496,1.9799e-05,0.0035514
0.1,84,0.075512,0.0078931,0.011998,0,1,0.0036596,0.010245,0.0086515,0.0036596,-9.1923e-08,0.034104,-0.047512,0.013498,1.8992e-05,0.0035518
0.1,85,0.075516,0.0065816,0.011749,0,1,0.0036641,0.010032,0.0084721,0.0036641,-8.8704e-08,0.034106,-0.047511,0.013499,1.8211e-05,0.003552
0.1,86,0.075517,0.0052678,0.011502,0,1,0.003665,0.0098217,0.0082944,0.003665,-8.5564e-08,0.034107,-0.047511,0.013499,1.7454e-05,0.0035521
0.1,87,0.075513,0.003952,0.011258,0,1,0.0036584,0.0096131,0.0081183,0.0036584,-8.2501e-08,0.034104,-0.047512,0.013498,1.6722e-05,0.0035518
0.1,88,0.075504,0.0026351,0.011017,0,1,0.0036444,0.0094068,0.007944,0.0036444,-7.9516e-08,0.034098,-0.047516,0.013495,1.6015e-05,0.0035512
0.1,89,0.075491,0.0013175,0.010778,0,1,0.0036234,0.0092028,0.0077718,0.0036234,-7.6614e-08,0.034087,-0.047521,0.013492,1.5333e-05,0.0035503
0.1,90,0.075473,4.6214e-18,0.010542,0,1,0.003596,0.0090014,0.0076017,0.003596,-7.3794e-08,0.034074,-0.047528,0.013487,1.4676e-05,0.003549
0.1,91,0.075452,-0.0013168,0.010309,0,1,0.0035626,0.0088029,0.0074341,0.0035626,-7.1058e-08,0.034057,-0.047537,0.013481,1.4043e-05,0.0035475
